upper_threshold,lower_threshold,sharpe_ratio
500000000,-1400000000,0.16014263011262234
500000000,-1300000000,0.16014263011262234
500000000,-1200000000,0.16014263011262234
500000000,-1100000000,0.1533239404599903
500000000,-1000000000,0.18691463884578952
500000000,-900000000,0.060305774840789576
500000000,-800000000,0.14774534207391846
500000000,-700000000,0.10549987777533587
500000000,-600000000,0.019632091035309836
500000000,-500000000,-0.00308991222142614
500000000,-400000000,0.3038437938617062
500000000,-300000000,0.20077247248729851
500000000,-200000000,0.12638244186857614
500000000,-100000000,0.12113444438147976
500000000,0,0.042768380301046856
500000000,100000000,-0.5954272517208304
500000000,200000000,-0.19072068121240515
500000000,300000000,-0.11521188530071018
500000000,400000000,-0.2361857552800742
600000000,-3200000000,0.00951679369481872
600000000,-3100000000,0.00951679369481872
600000000,-3000000000,0.00951679369481872
600000000,-2900000000,0.00951679369481872
600000000,-2800000000,0.00951679369481872
600000000,-2700000000,-0.02941038878421051
600000000,-2600000000,-0.02941038878421051
600000000,-2500000000,-0.02941038878421051
600000000,-2400000000,-0.02941038878421051
600000000,-2300000000,-0.02941038878421051
600000000,-2200000000,-0.02941038878421051
600000000,-2100000000,-0.02941038878421051
600000000,-2000000000,-0.02941038878421051
600000000,-1900000000,-0.02941038878421051
600000000,-1800000000,-0.02941038878421051
600000000,-1700000000,-0.02941038878421051
600000000,-1600000000,0.14050884210057205
600000000,-1500000000,0.09099791203936454
600000000,-1400000000,0.09099791203936454
600000000,-1300000000,0.09099791203936454
600000000,-1200000000,0.09099791203936454
600000000,-1100000000,0.0858230638627363
600000000,-1000000000,0.11961635367049703
600000000,-900000000,-0.007718928640385837
600000000,-800000000,-0.17514702946001007
600000000,-700000000,-0.04225916727478224
600000000,-600000000,-0.17630457382141831
600000000,-500000000,-0.18107493937670577
600000000,-400000000,0.0190182766298817
600000000,-300000000,0.02795908936862238
600000000,-200000000,0.02723425687827446
600000000,-100000000,0.301933306815008
600000000,0,0.23029904800782008
600000000,100000000,-0.49293781221095223
600000000,200000000,-0.048112545349491
600000000,300000000,0.01483926598835575
600000000,400000000,-0.18339134789349176
600000000,500000000,0.5882507066873014
700000000,-3200000000,0.31073419447247963
700000000,-3100000000,0.31073419447247963
700000000,-3000000000,0.31073419447247963
700000000,-2900000000,0.31073419447247963
700000000,-2800000000,0.31073419447247963
700000000,-2700000000,0.23492554882249655
700000000,-2600000000,0.23492554882249655
700000000,-2500000000,0.23492554882249655
700000000,-2400000000,0.23492554882249655
700000000,-2300000000,0.23492554882249655
700000000,-2200000000,0.23492554882249655
700000000,-2100000000,0.23492554882249655
700000000,-2000000000,0.23492554882249655
700000000,-1900000000,0.23492554882249655
700000000,-1800000000,0.23492554882249655
700000000,-1700000000,0.23492554882249655
700000000,-1600000000,0.28472880775489434
700000000,-1500000000,0.2345219305347112
700000000,-1400000000,0.2345219305347112
700000000,-1300000000,0.2345219305347112
700000000,-1200000000,0.2981964674234733
700000000,-1100000000,0.28673162759186105
700000000,-1000000000,0.32323715362097166
700000000,-900000000,0.1859702612987002
700000000,-800000000,-0.018003396634492214
700000000,-700000000,0.018179307758577245
700000000,-600000000,-0.11814405774193018
700000000,-500000000,-0.08735320558210741
700000000,-400000000,0.11745176061578354
700000000,-300000000,0.1089492824237055
700000000,-200000000,0.07712987461508608
700000000,-100000000,0.2906666185378677
700000000,0,0.326471564556457
700000000,100000000,-0.33458814185846225
700000000,200000000,0.13728792920776953
700000000,300000000,0.16667390920397573
700000000,400000000,-0.1995567417288813
700000000,500000000,0.5841710784798697
700000000,600000000,0.40168210098349383
800000000,-3200000000,0.011000889122616977
800000000,-3100000000,0.011000889122616977
800000000,-3000000000,0.011000889122616977
800000000,-2900000000,0.011000889122616977
800000000,-2800000000,0.011000889122616977
800000000,-2700000000,-0.039487671921868014
800000000,-2600000000,-0.039487671921868014
800000000,-2500000000,-0.039487671921868014
800000000,-2400000000,-0.039487671921868014
800000000,-2300000000,-0.039487671921868014
800000000,-2200000000,-0.039487671921868014
800000000,-2100000000,-0.039487671921868014
800000000,-2000000000,-0.039487671921868014
800000000,-1900000000,-0.039487671921868014
800000000,-1800000000,-0.039487671921868014
800000000,-1700000000,-0.039487671921868014
800000000,-1600000000,0.151793673077407
800000000,-1500000000,0.10055343833038911
800000000,-1400000000,0.10055343833038911
800000000,-1300000000,0.10055343833038911
800000000,-1200000000,0.1639300597952744
800000000,-1100000000,0.440134160067157
800000000,-1000000000,0.46749173195892724
800000000,-900000000,0.3636963094632249
800000000,-800000000,0.20681610973954961
800000000,-700000000,0.22214667022513496
800000000,-600000000,0.11232910068620228
800000000,-500000000,0.13411217001668485
800000000,-400000000,0.13128851454624146
800000000,-300000000,0.3741890555245371
800000000,-200000000,0.374191060320315
800000000,-100000000,0.22403511819248548
800000000,0,0.37130544995083326
800000000,100000000,-0.2703959912448327
800000000,200000000,0.20098387837554596
800000000,300000000,0.2096676746941251
800000000,400000000,-0.14231227846708203
800000000,500000000,0.6406273992847136
800000000,600000000,0.46577907040908895
800000000,700000000,0.867063042347211
900000000,-3200000000,-0.026958586857278442
900000000,-3100000000,-0.026958586857278442
900000000,-3000000000,-0.026958586857278442
900000000,-2900000000,-0.026958586857278442
900000000,-2800000000,-0.026958586857278442
900000000,-2700000000,-0.07310771848376484
900000000,-2600000000,-0.07310771848376484
900000000,-2500000000,-0.07310771848376484
900000000,-2400000000,-0.07310771848376484
900000000,-2300000000,-0.07310771848376484
900000000,-2200000000,-0.07310771848376484
900000000,-2100000000,-0.07310771848376484
900000000,-2000000000,-0.07310771848376484
900000000,-1900000000,-0.07310771848376484
900000000,-1800000000,-0.07310771848376484
900000000,-1700000000,-0.07310771848376484
900000000,-1600000000,0.13597994499460478
900000000,-1500000000,0.0845774567217499
900000000,-1400000000,0.0845774567217499
900000000,-1300000000,0.0845774567217499
900000000,-1200000000,0.1479710668917437
900000000,-1100000000,0.4284979854458326
900000000,-1000000000,0.45581492958944386
900000000,-900000000,0.3521852626204781
900000000,-800000000,0.19548831750834605
900000000,-700000000,0.5546260596085452
900000000,-600000000,0.4698149632828528
900000000,-500000000,0.47937946696186684
900000000,-400000000,0.48742773480092094
900000000,-300000000,0.3320156094407865
900000000,-200000000,0.31255784536972714
900000000,-100000000,0.21689265147603828
900000000,0,0.3932624232111118
900000000,100000000,-0.26669512942742
900000000,200000000,0.20558362646501835
900000000,300000000,0.21504572300842073
900000000,400000000,-0.13642744650998836
900000000,500000000,0.6476629637372268
900000000,600000000,0.47344448178420784
900000000,700000000,0.8764712561744976
900000000,800000000,0.43816496196022614
1000000000,-3200000000,-0.07886003454163922
1000000000,-3100000000,-0.07886003454163922
1000000000,-3000000000,-0.07886003454163922
1000000000,-2900000000,-0.07886003454163922
1000000000,-2800000000,-0.07886003454163922
1000000000,-2700000000,-0.12092967280615337
1000000000,-2600000000,-0.12092967280615337
1000000000,-2500000000,-0.12092967280615337
1000000000,-2400000000,-0.12092967280615337
1000000000,-2300000000,-0.12092967280615337
1000000000,-2200000000,-0.12092967280615337
1000000000,-2100000000,-0.12092967280615337
1000000000,-2000000000,-0.12092967280615337
1000000000,-1900000000,-0.12092967280615337
1000000000,-1800000000,-0.12092967280615337
1000000000,-1700000000,-0.12092967280615337
1000000000,-1600000000,0.11844262059018222
1000000000,-1500000000,0.06618410487656244
1000000000,-1400000000,0.06618410487656244
1000000000,-1300000000,0.06618410487656244
1000000000,-1200000000,0.13044575679276615
1000000000,-1100000000,0.2358327321630484
1000000000,-1000000000,0.2709961409996197
1000000000,-900000000,0.13874131969658202
1000000000,-800000000,-0.05843953982101798
1000000000,-700000000,0.46064787878395397
1000000000,-600000000,0.38280523853705734
1000000000,-500000000,0.39291741646431133
1000000000,-400000000,0.4232370022481246
1000000000,-300000000,0.29468682350305986
1000000000,-200000000,0.2251325934320113
1000000000,-100000000,0.11827326435101025
1000000000,0,0.25250810076440444
1000000000,100000000,-0.4062219045680529
1000000000,200000000,0.025079896804357453
1000000000,300000000,0.005449362303606243
1000000000,400000000,-0.23900089645623676
1000000000,500000000,0.5993013635456087
1000000000,600000000,0.4194084666535316
1000000000,700000000,0.8611677991881076
1000000000,800000000,0.40476863881779557
1000000000,900000000,0.3446353910143248
1100000000,-3200000000,0.11282446555041771
1100000000,-3100000000,0.11282446555041771
1100000000,-3000000000,0.11282446555041771
1100000000,-2900000000,0.11282446555041771
1100000000,-2800000000,0.11282446555041771
1100000000,-2700000000,0.038006396941569556
1100000000,-2600000000,0.038006396941569556
1100000000,-2500000000,0.038006396941569556
1100000000,-2400000000,0.038006396941569556
1100000000,-2300000000,0.038006396941569556
1100000000,-2200000000,0.038006396941569556
1100000000,-2100000000,0.038006396941569556
1100000000,-2000000000,0.038006396941569556
1100000000,-1900000000,0.038006396941569556
1100000000,-1800000000,0.038006396941569556
1100000000,-1700000000,0.038006396941569556
1100000000,-1600000000,0.19132498278835075
1100000000,-1500000000,0.1390073547716916
1100000000,-1400000000,0.1390073547716916
1100000000,-1300000000,0.1390073547716916
1100000000,-1200000000,0.20425751135494985
1100000000,-1100000000,0.23858663698635554
1100000000,-1000000000,0.40393457491757884
1100000000,-900000000,0.2725546595676123
1100000000,-800000000,0.06093276385599682
1100000000,-700000000,0.5550186846409021
1100000000,-600000000,0.46094973796153954
1100000000,-500000000,0.48340416355859567
1100000000,-400000000,0.4338949795021057
1100000000,-300000000,0.30140045760688733
1100000000,-200000000,0.23666153386619945
1100000000,-100000000,0.16496803902843016
1100000000,0,0.3677549392561108
1100000000,100000000,-0.2447765701244844
1100000000,200000000,0.20462266311447505
1100000000,300000000,0.08397151256988074
1100000000,400000000,-0.17602790764804366
1100000000,500000000,0.5993013635456087
1100000000,600000000,0.4194084666535316
1100000000,700000000,0.8611677991881076
1100000000,800000000,0.40476863881779557
1100000000,900000000,0.3446353910143248
1100000000,1000000000,0.36846330394926136
1200000000,-3200000000,0.2092738347198752
1200000000,-3100000000,0.2092738347198752
1200000000,-3000000000,0.2092738347198752
1200000000,-2900000000,0.2092738347198752
1200000000,-2800000000,0.2092738347198752
1200000000,-2700000000,0.06666583954614759
1200000000,-2600000000,0.06666583954614759
1200000000,-2500000000,0.06666583954614759
1200000000,-2400000000,0.06666583954614759
1200000000,-2300000000,0.06666583954614759
1200000000,-2200000000,0.06666583954614759
1200000000,-2100000000,0.06666583954614759
1200000000,-2000000000,0.06666583954614759
1200000000,-1900000000,0.06666583954614759
1200000000,-1800000000,0.06666583954614759
1200000000,-1700000000,0.06666583954614759
1200000000,-1600000000,0.2155632085915007
1200000000,-1500000000,0.1710650907156422
1200000000,-1400000000,0.1710650907156422
1200000000,-1300000000,0.1710650907156422
1200000000,-1200000000,0.22648120923028586
1200000000,-1100000000,0.256885644430468
1200000000,-1000000000,0.40175351558457284
1200000000,-900000000,0.28628618215549734
1200000000,-800000000,0.10257872026146597
1200000000,-700000000,0.5622580488430446
1200000000,-600000000,0.4713357833985501
1200000000,-500000000,0.49312494488141445
1200000000,-400000000,0.44508048228758085
1200000000,-300000000,0.3169268185065843
1200000000,-200000000,0.25642739276601145
1200000000,-100000000,0.17732043692407112
1200000000,0,0.375331435286991
1200000000,100000000,-0.23679985674122003
1200000000,200000000,0.21613108492088381
1200000000,300000000,0.09750769994797392
1200000000,400000000,-0.15959266156184482
1200000000,500000000,0.5988233058186493
1200000000,600000000,0.4188876553015458
1200000000,700000000,0.8611677991881076
1200000000,800000000,0.40476863881779557
1200000000,900000000,0.3446353910143248
1200000000,1000000000,0.36846330394926136
1200000000,1100000000,0.7326636908955662
1300000000,-3200000000,0.5515042365768388
1300000000,-3100000000,0.5515042365768388
1300000000,-3000000000,0.5515042365768388
1300000000,-2900000000,0.5515042365768388
1300000000,-2800000000,0.5515042365768388
1300000000,-2700000000,0.5619893694627103
1300000000,-2600000000,0.5619893694627103
1300000000,-2500000000,0.5619893694627103
1300000000,-2400000000,0.5619893694627103
1300000000,-2300000000,0.5619893694627103
1300000000,-2200000000,0.5619893694627103
1300000000,-2100000000,0.5619893694627103
1300000000,-2000000000,0.5619893694627103
1300000000,-1900000000,0.5619893694627103
1300000000,-1800000000,0.5619893694627103
1300000000,-1700000000,0.5619893694627103
1300000000,-1600000000,0.4806591863196189
1300000000,-1500000000,0.47237981323456385
1300000000,-1400000000,0.47237981323456385
1300000000,-1300000000,0.47237981323456385
1300000000,-1200000000,0.482483099892698
1300000000,-1100000000,0.48980123055426666
1300000000,-1000000000,0.5190910352944431
1300000000,-900000000,0.49372038356355863
1300000000,-800000000,0.45774201337130155
1300000000,-700000000,0.5532350386160436
1300000000,-600000000,0.4620274211742475
1300000000,-500000000,0.47560273356161126
1300000000,-400000000,0.4268547844228442
1300000000,-300000000,0.29845350005740656
1300000000,-200000000,0.2325118807652912
1300000000,-100000000,0.16133462459807835
1300000000,0,0.3579237888468581
1300000000,100000000,-0.26564080049279687
1300000000,200000000,0.1886323715974124
1300000000,300000000,0.07686897253706365
1300000000,400000000,-0.1781646586624618
1300000000,500000000,0.5595743100429885
1300000000,600000000,0.3798900948438568
1300000000,700000000,0.7899520686462084
1300000000,800000000,0.3402181980896444
1300000000,900000000,0.2836084839131059
1300000000,1000000000,0.2580635248907906
1300000000,1100000000,0.5883118534130836
1300000000,1200000000,0.5622500458247741
1400000000,-3200000000,-0.5072812983106071
1400000000,-3100000000,-0.5072812983106071
1400000000,-3000000000,-0.5072812983106071
1400000000,-2900000000,-0.5072812983106071
1400000000,-2800000000,-0.5072812983106071
1400000000,-2700000000,-0.10875621423416691
1400000000,-2600000000,-0.10875621423416691
1400000000,-2500000000,-0.10875621423416691
1400000000,-2400000000,-0.10875621423416691
1400000000,-2300000000,-0.10875621423416691
1400000000,-2200000000,-0.10875621423416691
1400000000,-2100000000,-0.10875621423416691
1400000000,-2000000000,-0.10875621423416691
1400000000,-1900000000,-0.10875621423416691
1400000000,-1800000000,-0.10875621423416691
1400000000,-1700000000,-0.10875621423416691
1400000000,-1600000000,-0.5291084373226701
1400000000,-1500000000,-0.6219590997764823
1400000000,-1400000000,-0.6219590997764823
1400000000,-1300000000,-0.6219590997764823
1400000000,-1200000000,-0.5239880727660049
1400000000,-1100000000,-0.3800653083008279
1400000000,-1000000000,-0.12904079874293006
1400000000,-900000000,-0.345543264848885
1400000000,-800000000,-0.6192580720171327
1400000000,-700000000,0.3884275489297313
1400000000,-600000000,0.361379845449562
1400000000,-500000000,0.37555263029749353
1400000000,-400000000,0.338164922057222
1400000000,-300000000,0.3228504175742822
1400000000,-200000000,0.19763045685867334
1400000000,-100000000,0.12105377870745707
1400000000,0,0.2500781108210014
1400000000,100000000,-0.38212004844284275
1400000000,200000000,0.03636882658301019
1400000000,300000000,-0.11050003929039029
1400000000,400000000,-0.21406465530884944
1400000000,500000000,0.5324091981052428
1400000000,600000000,0.4239231967812803
1400000000,700000000,0.867063042347211
1400000000,800000000,0.4270037428094027
1400000000,900000000,0.3809354859375669
1400000000,1000000000,0.36846330394926136
1400000000,1100000000,0.7326636908955662
1400000000,1200000000,0.7076763476281813
1400000000,1300000000,0.32407222498824856
